10
6
-0.224486529789842 -0.867180427851933 0.553867510405957 0.466795225379894 -0.504639811143007 0.291824440868775 
0.470276118597622 0.544602357696897 0.783740999495182 -0.828302521181884 0.842408644793775 1.88601063574319 
-0.695119020578895 -0.0581060127322346 0.896038221045517 -0.630138155257369 0.199055357970076 0.870346446011192 
-0.671977817351938 -0.309861692467821 -0.950296860911842 -0.908961564190873 0.59318689798548 -0.199146061841723 
0.0347194435592557 -0.27533864041641 0.0727915940045933 0.0726349642737612 -0.740794026650902 -0.350044966464504 
-0.408158212564477 0.518924083598636 0.605839738893867 0.763845784492105 0.121565668837901 -0.46337210856499 
0.974321725901739 0.822098739398685 0.59214830567399 0.279157024044127 0.669440746480634 1.12037551927193 
-0.11979524786908 0.696110084628472 -0.0907048206985048 -0.529614611489443 -0.447817430517143 -0.739041896406951 
0.00597177709629326 -0.140407959786663 -0.62065304729857 -0.0410043285026228 0.971252333537037 0.330869413883833 
-0.865069319370253 0.306555358696837 0.886360707223616 0.712046360187939 0.543088893194224 -0.0316709704817891 
